Age,Income,Experience,Score,Purchase
45,75904,5,30,0
49,34035,31,72,0
45,142141,1,82,1
26,36108,23,16,0
62,149031,26,53,1
39,22853,8,6,0
49,104156,12,24,0
22,24176,13,92,0
40,120459,10,96,1
22,45920,13,89,0
59,74850,15,28,0
49,26829,9,21,0
27,143225,19,8,0
56,120190,15,36,0
32,124775,33,9,0
24,110666,15,40,0
46,138458,13,85,1
64,130893,27,51,1
20,93927,17,1,0
36,104860,25,63,1
27,138178,37,68,1
45,131654,6,74,1
46,60667,33,26,0
32,85842,6,40,0
52,55843,32,3,0
23,70808,34,9,0
29,50543,38,32,0
64,92780,20,67,1
55,26611,27,4,0
30,108242,31,6,0
46,104612,15,73,1
36,66902,9,26,0
20,136452,22,2,0
25,53043,14,66,0
25,25271,5,85,0
37,92867,32,86,1
64,97089,38,3,0
21,78745,11,35,0
38,116876,35,59,1
20,82077,30,38,0
62,79119,9,33,0
25,31573,33,15,0
40,41409,9,75,0
33,105970,10,74,1
30,44464,13,14,0
20,138148,2,66,1
26,62840,32,45,0
31,68785,6,48,0
30,138523,3,44,0
24,40662,38,37,0
32,38228,9,29,0
24,80721,14,99,1
55,69223,15,84,1
51,27386,37,85,0
58,26862,3,34,0
39,60108,3,59,1
41,111788,35,43,0
54,95023,26,33,0
61,133365,21,19,0
18,125939,21,8,0
27,100140,16,31,0
60,102963,33,11,0
33,47201,31,8,0
63,88578,5,25,0
25,69966,32,20,0
42,74774,7,38,0
29,30386,35,7,0
42,97228,4,77,1
34,142020,4,39,0
43,35225,9,74,0
63,36693,39,72,0
31,92197,6,20,0
58,63021,11,81,1
53,138915,29,11,0
40,38261,24,16,0
60,47378,27,42,0
23,137174,12,96,1
64,141574,21,90,1
22,106755,17,52,1
60,31937,26,37,0
42,86330,7,52,1
35,67366,5,9,0
30,92322,10,35,0
60,122318,28,67,1
31,60160,4,95,1
45,65313,6,7,0
35,123657,21,2,0
45,121711,3,25,0
44,47032,31,76,0
49,111963,18,94,1
64,37358,32,94,0
26,143927,0,93,1
57,81710,7,41,0
49,115326,31,75,1
37,106157,29,52,1
45,68821,27,87,1
50,48365,31,81,0
21,33189,24,77,0
63,96749,33,97,1
51,27248,32,65,0
20,24369,12,77,0
43,83763,24,38,0
25,28050,39,67,0
23,48605,38,80,0
33,69616,9,42,0
41,74479,30,71,1
56,123719,10,54,1
47,100934,24,67,1
62,60883,33,78,1
30,53055,19,64,0
22,88731,6,80,1
42,110987,32,4,0
37,136680,34,31,0
35,27450,28,13,0
64,22925,11,27,0
35,100051,4,59,1
19,70272,11,65,1
27,25310,28,64,0
62,51817,34,25,0
64,135134,19,37,0
29,112944,36,75,1
64,64528,0,73,1
30,133200,15,71,1
64,75779,29,14,0
28,104816,8,94,1
36,102641,9,24,0
52,104083,12,67,1
56,96310,19,48,0
43,35457,28,91,0
63,62311,3,65,1
31,23980,27,38,0
62,40886,36,90,0
61,97112,12,70,1
41,70877,2,59,1
58,143573,36,12,0
18,117427,18,54,1
60,56181,27,51,0
39,53262,18,38,0
40,20947,16,46,0
36,20022,17,99,0
35,21128,17,10,0
29,99522,22,9,0
45,52322,39,87,0
45,68929,8,94,1
50,101696,28,52,1
36,135245,28,51,1
45,29808,1,22,0
54,115148,16,73,1
43,72882,30,83,1
52,41725,27,72,0
51,92534,38,68,1
52,59950,29,5,0
57,108954,34,83,1
33,103576,19,82,1
55,40557,15,29,0
30,41825,33,83,0
40,28998,13,6,0
39,56080,25,69,0
33,131633,19,58,1
45,147743,23,43,0
52,77797,17,69,1
62,35802,8,72,0
63,31167,18,91,0
25,120628,19,37,0
61,62407,29,58,1
39,140283,25,37,0
38,33338,30,82,0
43,96289,34,26,0
57,91520,2,42,0
38,38895,39,16,0
42,67910,28,22,0
58,129367,5,23,0
18,85898,0,47,0
23,23454,23,67,0
40,137486,37,3,0
40,106540,33,12,0
60,80797,6,23,0
60,121559,10,11,0
40,103137,10,52,1
49,70637,35,50,0
47,144983,19,57,1
30,25349,15,64,0
60,145416,4,46,0
35,59963,23,29,0
40,95583,29,70,1
32,27750,29,46,0
50,114929,38,16,0
38,42463,36,98,0
56,94935,32,51,1
40,78792,19,11,0
44,33686,21,11,0
62,126339,20,63,1
61,83528,36,53,1
35,119811,26,89,1
41,135691,37,58,1
64,42787,34,19,0
57,34776,37,32,0
59,135613,39,50,0
24,115063,5,72,1
37,77427,31,55,1
44,149069,15,76,1
23,124887,27,41,0
44,81086,15,99,1
26,122231,26,70,1
62,144422,2,21,0
48,135673,20,26,0
38,83308,37,1,0
43,35797,37,81,0
57,122535,29,99,1
62,25302,21,27,0
30,83172,18,50,0
40,58059,30,66,0
37,20908,19,65,0
54,80252,18,10,0
45,100659,1,95,1
34,32877,39,37,0
45,34239,38,69,0
58,106971,26,41,0
19,47313,7,46,0
42,120890,26,77,1
58,62103,14,45,0
23,68408,11,88,1
28,103251,13,27,0
55,108771,6,65,1
23,146228,16,84,1
62,111665,25,8,0
28,30534,36,67,0
31,120110,19,49,0
19,63060,9,96,1
57,37189,18,89,0
20,148431,17,89,1
52,106067,29,14,0
50,30967,29,62,0
41,101991,24,43,0
36,85563,23,27,0
35,28660,9,96,0
41,138671,1,27,0
62,110875,37,68,1
52,149909,31,75,1
18,59823,34,48,0
53,75842,36,67,1
42,29616,6,25,0
62,95976,6,64,1
60,122136,26,24,0
51,68738,9,9,0
42,33107,32,8,0
33,81404,6,95,1
51,114182,5,59,1
46,132081,5,17,0
36,111787,12,43,0
40,35954,12,95,0
36,36943,1,68,0
42,60725,18,4,0
33,65434,18,8,0
26,105751,37,42,0
18,30110,1,49,0
59,125648,25,6,0
36,107091,5,73,1
50,36462,19,42,0
51,99232,22,72,1
33,74081,14,32,0
61,72799,5,15,0
57,86567,27,82,1
35,109301,34,87,1
51,71224,10,69,1
42,147425,7,27,0
62,76063,23,97,1
23,133394,20,66,1
38,75240,35,59,1
23,101352,6,28,0
49,37868,4,24,0
58,95973,28,51,1
60,100989,15,21,0
56,42222,5,31,0
48,99794,13,75,1
59,83924,1,50,0
27,119854,24,92,1
47,98513,30,40,0
35,148966,12,68,1
41,74649,17,16,0
26,122986,16,76,1
48,132743,27,86,1
32,103749,11,99,1
21,122055,34,63,1
57,140769,21,56,1
26,131218,38,80,1
62,30223,0,24,0
26,68166,36,99,1
43,59369,20,28,0
21,106379,0,93,1
34,89392,3,85,1
33,79526,31,89,1
32,32661,0,31,0
52,35591,12,15,0
22,91718,16,42,0
22,75235,11,99,1
37,27970,6,50,0
32,67922,2,86,1
35,120398,25,5,0
64,50755,30,48,0
19,130399,35,13,0
46,140926,25,32,0
30,39416,2,67,0
21,33672,27,79,0
59,103468,16,91,1
62,148145,37,91,1
27,66996,29,30,0
48,94095,1,6,0
58,20064,7,25,0
25,88835,13,28,0
20,90385,36,62,1
63,25639,34,22,0
26,136723,38,68,1
47,31055,10,15,0
28,79220,14,26,0
52,107594,1,63,1
54,49427,36,18,0
59,136916,31,73,1
30,140308,39,63,1
53,102516,12,62,1
30,84666,16,68,1
29,84274,14,48,0
54,138294,32,50,0
27,30866,15,63,0
26,23889,12,69,0
24,138194,21,6,0
19,144714,22,58,1
40,68226,35,51,1
56,51335,9,12,0
57,70547,16,95,1
56,46162,29,47,0
38,109449,12,9,0
40,44687,29,7,0
46,118756,29,29,0
31,30995,6,78,0
43,76488,9,51,1
22,22631,34,84,0
48,54954,1,55,0
42,25967,29,96,0
48,108294,18,59,1
37,107278,38,56,1
61,84471,36,22,0
34,57116,2,18,0
62,112116,24,58,1
19,54227,33,40,0
42,21942,21,89,0
30,67664,37,31,0
56,48069,13,56,0
45,107342,38,35,0
59,34407,1,26,0
23,133926,31,68,1
20,79201,2,84,1
52,100093,7,34,0
35,74348,25,76,1
28,101981,31,16,0
37,37878,10,42,0
22,103100,0,5,0
36,98629,14,61,1
39,75420,3,44,0
36,121092,3,35,0
64,111987,27,91,1
33,63168,9,1,0
41,139324,10,98,1
58,139409,22,43,0
21,74862,2,32,0
32,109622,38,63,1
42,102025,38,33,0
61,144034,16,95,1
52,48004,21,77,0
31,40471,26,66,0
36,111820,15,30,0
55,80167,15,10,0
53,122229,39,23,0
24,103828,2,97,1
47,85308,32,39,0
36,103969,1,45,0
42,34568,38,29,0
33,130960,26,30,0
64,29466,14,34,0
57,111057,6,52,1
25,77324,8,81,1
35,122208,5,22,0
45,35467,11,5,0
33,117555,29,11,0
36,95955,19,86,1
59,72948,19,32,0
34,36676,26,24,0
62,114791,19,11,0
30,51514,6,11,0
24,128718,39,17,0
44,42650,39,32,0
27,108290,29,83,1
51,97701,7,27,0
53,30683,1,32,0
42,118092,13,61,1
23,79819,9,25,0
41,100978,17,64,1
35,24860,17,64,0
40,23729,15,28,0
23,51351,4,40,0
46,132704,30,91,1
42,82744,36,14,0
34,44346,19,42,0
63,140198,22,39,0
41,94155,31,2,0
28,141449,16,81,1
43,96700,12,1,0
51,124414,12,32,0
45,26955,16,83,0
20,85642,14,64,1
28,146499,25,78,1
55,90290,27,31,0
31,64293,29,58,1
43,81336,34,82,1
38,41662,21,78,0
56,26408,9,14,0
47,60403,10,88,1
25,21225,37,69,0
37,32196,32,16,0
49,89786,5,69,1
39,35372,36,54,0
24,146248,6,13,0
26,37279,11,80,0
62,130401,6,79,1
18,115729,1,31,0
46,136308,0,69,1
25,74240,22,21,0
21,130359,24,30,0
52,112404,17,23,0
20,58187,6,38,0
62,136073,2,29,0
57,68481,28,77,1
24,48475,9,32,0
44,64552,4,62,1
18,87969,33,91,1
44,96534,7,98,1
33,129879,13,45,0
55,116669,39,49,0
24,119605,5,33,0
61,26858,0,4,0
40,94486,32,18,0
58,94474,39,70,1
28,45168,10,64,0
59,52099,23,28,0
50,91180,9,58,1
53,129382,22,91,1
54,81455,15,90,1
58,74240,36,56,1
34,94796,15,20,0
52,74592,30,77,1
22,149674,5,92,1
49,142181,29,34,0
20,140979,36,87,1
64,67458,0,10,0
52,121611,24,94,1
31,78046,20,22,0
48,139396,34,5,0
48,36488,37,44,0
34,78841,4,9,0
41,138521,11,43,0
40,20395,4,4,0
35,72669,8,42,0
31,30845,8,65,0
32,56059,34,98,0
32,38394,0,41,0
23,113993,9,64,1
44,65906,38,55,1
32,79332,35,90,1
53,57305,36,18,0
25,62628,34,16,0
32,41352,16,87,0
20,106682,12,46,0
64,102971,5,36,0
30,71993,36,90,1
58,59386,31,66,0
51,123027,10,44,0
41,76624,16,5,0
57,77065,4,29,0
49,140212,5,4,0
49,105504,9,99,1
47,133141,32,86,1
30,28539,29,49,0
18,21263,20,72,0
51,33305,16,85,0
32,73817,26,8,0
61,44398,2,52,0
31,129238,28,69,1
46,117616,1,21,0
51,95801,28,27,0
35,69107,35,38,0
24,52152,33,5,0
46,113260,36,85,1
48,50624,0,61,0
42,149240,25,8,0
55,119655,0,86,1
31,76132,3,18,0
25,145701,38,4,0
44,125494,13,4,0
19,72979,17,37,0
34,78013,33,15,0
54,114925,0,38,0
31,83797,21,27,0
42,71798,15,85,1
47,36650,21,48,0
46,46014,15,46,0
37,96421,27,46,0
38,27434,27,48,0
39,50028,21,59,0
52,86558,5,4,0
54,44331,24,75,0
33,87573,1,19,0
60,149473,6,57,1
34,94292,16,19,0
33,142466,34,91,1
19,66326,19,42,0
21,102979,1,92,1
38,119728,6,5,0
56,24123,31,48,0
51,36603,18,25,0
47,85941,11,67,1
23,62597,8,26,0
34,83238,26,74,1
56,104238,13,88,1
42,62719,1,62,1
22,111786,20,93,1
22,61751,3,7,0
37,146462,20,44,0
33,106978,21,87,1
58,37693,1,27,0
54,109541,16,42,0
57,130329,18,73,1
26,57697,39,56,0
22,114524,23,3,0
59,117869,19,13,0
19,49992,37,70,0
26,83825,11,59,1
60,29522,24,38,0
53,65406,22,85,1
39,127006,33,83,1
39,129068,31,89,1
39,32121,23,68,0
51,143371,24,86,1
46,34219,2,69,0
55,21617,24,1,0
63,63016,27,50,0
50,70672,11,81,1
35,44276,25,73,0
24,119887,7,9,0
18,92240,4,53,1
50,126292,10,88,1
18,75735,34,10,0
41,37959,26,84,0
21,48522,37,81,0
21,76087,18,77,1
35,29953,31,29,0
44,46567,27,36,0
60,80523,35,87,1
49,82708,17,27,0
50,146206,9,18,0
45,42560,31,18,0
59,78390,17,9,0
58,145772,11,67,1
53,88149,7,7,0
23,56660,32,58,0
33,65104,37,79,1
51,77805,13,30,0
40,125037,1,73,1
59,122735,8,61,1
41,44496,4,91,0
30,103301,33,82,1
35,111257,18,95,1
30,23515,6,17,0
54,24454,38,53,0
60,126073,16,6,0
56,42873,25,39,0
59,93920,26,25,0
34,33727,27,42,0
32,148376,19,42,0
35,89070,5,59,1
40,119059,7,38,0
47,144564,31,31,0
51,117425,18,29,0
21,137213,31,9,0
20,69979,18,1,0
24,45465,23,80,0
35,73900,23,87,1
59,79799,16,72,1
24,137021,17,47,0
57,116129,11,76,1
23,41330,22,10,0
39,28302,17,16,0
18,98443,15,47,0
21,109966,15,43,0
63,127288,35,24,0
60,132689,22,8,0
46,92717,21,75,1
38,131749,38,26,0
43,32875,32,7,0
31,47219,23,79,0
26,56182,19,15,0
64,100541,32,48,0
29,62269,30,3,0
59,99781,39,16,0
23,26457,7,79,0
37,26749,9,89,0
41,53064,0,97,0
44,29821,20,14,0
55,135256,24,88,1
25,118297,31,75,1
18,123587,9,3,0
41,98655,8,73,1
64,27664,19,70,0
24,49281,19,31,0
36,146991,39,80,1
39,125815,6,75,1
52,51821,10,17,0
47,123769,20,49,0
46,44647,37,3,0
39,130861,18,83,1
28,89918,14,88,1
37,101985,5,55,1
46,102799,9,72,1
58,110179,15,40,0
59,94944,10,66,1
51,109142,34,87,1
18,47603,7,40,0
48,66458,27,30,0
47,90605,2,25,0
35,39623,1,7,0
34,64440,13,92,1
55,102427,28,50,0
31,27704,2,81,0
40,113826,0,96,1
42,47460,14,1,0
32,103045,19,91,1
63,102805,21,44,0
39,137529,33,49,0
20,93511,32,7,0
36,130373,8,3,0
61,26565,2,94,0
51,108003,1,1,0
52,24870,3,51,0
18,38909,15,98,0
38,29117,32,38,0
46,138903,8,43,0
23,87474,39,55,1
54,113926,37,57,1
18,64322,17,53,1
18,147463,15,33,0
44,121536,7,80,1
38,40128,22,62,0
33,140909,35,11,0
61,117317,2,72,1
57,89001,14,52,1
43,20440,37,1,0
33,80955,32,14,0
45,69613,17,94,1
18,143491,22,85,1
53,90949,2,21,0
27,31663,29,34,0
60,124059,16,90,1
34,123316,31,14,0
40,39547,6,40,0
24,101662,38,35,0
61,125056,13,42,0
24,20005,14,82,0
61,123080,11,20,0
32,27038,7,60,0
51,26414,15,9,0
63,107659,33,33,0
62,89506,23,49,0
21,96586,28,68,1
31,22606,15,4,0
31,36482,4,48,0
33,118829,4,16,0
24,91873,29,47,0
49,53948,4,26,0
36,109987,12,70,1
19,111801,34,37,0
27,111250,24,22,0
34,40875,13,7,0
54,33057,25,42,0
29,52400,17,30,0
23,91458,19,74,1
39,88607,33,79,1
49,107561,6,6,0
58,47503,9,24,0
37,43765,14,66,0
18,121096,16,40,0
64,139466,10,15,0
23,66612,33,53,1
36,118318,26,85,1
35,104335,20,82,1
23,120989,30,5,0
62,113012,3,89,1
50,101748,16,36,0
40,29428,19,74,0
40,51419,24,46,0
43,85195,39,23,0
30,93695,22,88,1
24,109846,14,45,0
32,122404,32,10,0
61,59142,18,54,0
44,91540,14,70,1
43,58289,4,77,0
50,96948,15,85,1
32,78951,31,32,0
53,31755,21,43,0
62,141843,31,15,0
44,137985,12,66,1
22,104553,37,15,0
19,23890,25,81,0
50,114376,16,20,0
33,145688,4,50,0
40,37175,32,6,0
55,94727,26,79,1
33,85687,4,17,0
31,104983,36,26,0
46,108287,6,22,0
43,114711,17,73,1
52,44288,30,64,0
32,66629,5,76,1
20,136779,1,86,1
40,67800,12,58,1
46,57367,10,87,0
51,97810,25,37,0
50,97754,20,78,1
58,109328,1,88,1
58,88513,39,72,1
40,102762,19,90,1
24,49022,16,96,0
20,89329,15,28,0
49,79414,4,96,1
48,21659,13,86,0
35,77941,23,49,0
60,57930,3,73,0
24,63473,23,67,1
58,147015,8,89,1
18,75598,2,76,1
31,36040,8,93,0
49,89806,17,67,1
23,33286,35,41,0
56,89139,18,46,0
27,132076,23,87,1
24,75916,3,87,1
43,37600,8,55,0
51,22291,32,82,0
47,33123,0,11,0
53,149303,34,26,0
38,23811,9,72,0
34,98883,11,92,1
50,51276,17,82,0
27,74145,13,13,0
64,66619,9,36,0
59,101049,9,64,1
29,90678,17,51,1
33,108782,23,76,1
58,111043,0,22,0
49,46714,29,60,0
32,75685,14,2,0
44,32194,7,56,0
45,93062,34,40,0
34,84037,17,28,0
63,39362,15,77,0
19,74499,20,97,1
53,66281,14,3,0
24,82813,4,63,1
30,64852,6,98,1
32,142621,6,23,0
42,131653,26,55,1
40,67836,24,32,0
39,24595,21,84,0
43,115930,12,28,0
50,35402,16,8,0
28,145798,12,3,0
27,85283,25,94,1
42,112676,8,89,1
54,108131,4,53,1
60,62723,38,94,1
55,71322,32,29,0
58,66764,3,94,1
62,44911,27,98,0
41,111288,25,89,1
57,39405,3,81,0
63,78122,15,59,1
50,109756,36,24,0
34,119489,21,38,0
41,121589,35,28,0
54,148909,37,97,1
19,23447,34,62,0
49,73143,24,51,1
41,82906,7,7,0
26,30662,16,23,0
21,83001,17,46,0
34,78282,11,90,1
34,24899,32,78,0
47,48582,22,28,0
57,134364,11,24,0
28,87471,10,7,0
38,143513,12,79,1
38,62213,34,49,0
35,127578,26,3,0
46,95871,24,2,0
41,103205,39,7,0
27,94081,2,80,1
62,125783,24,21,0
34,123559,9,9,0
35,103805,16,12,0
59,144698,2,93,1
37,57830,21,24,0
54,27066,37,33,0
62,30712,13,78,0
35,101527,26,43,0
34,149453,19,82,1
26,146888,17,5,0
31,121326,12,79,1
46,145464,5,71,1
48,85365,9,89,1
21,107185,36,14,0
35,119851,28,36,0
37,50806,5,35,0
64,32210,38,50,0
60,56972,10,88,0
61,125894,24,79,1
26,54136,29,11,0
30,64297,19,24,0
32,136445,36,75,1
44,35945,15,44,0
32,115201,30,51,1
45,62477,28,17,0
54,99180,5,70,1
36,90453,28,85,1
43,105404,31,8,0
43,97413,8,79,1
42,33224,36,96,0
43,23052,22,74,0
43,47272,15,28,0
63,61150,17,79,1
45,116204,18,12,0
35,37316,1,43,0
49,73389,9,82,1
20,83332,11,37,0
19,27240,17,88,0
50,117095,18,63,1
59,88774,37,93,1
36,63175,36,63,1
34,20565,26,10,0
61,107298,13,78,1
50,91094,33,80,1
29,36375,1,37,0
20,45710,32,11,0
60,69895,18,90,1
43,143552,26,19,0
52,96639,29,52,1
25,35174,6,18,0
53,127026,26,94,1
24,107329,20,32,0
63,47597,6,23,0
63,94289,24,12,0
53,58397,37,58,0
33,91854,17,77,1
41,53069,32,21,0
18,105687,32,21,0
42,138968,31,93,1
27,60274,24,93,1
33,94237,13,91,1
33,92498,37,29,0
25,58197,37,79,0
46,68634,3,47,0
56,50041,17,12,0
45,27248,9,58,0
23,105365,34,41,0
33,22203,34,19,0
37,71986,39,12,0
33,45370,22,23,0
24,55247,24,5,0
58,144403,0,26,0
31,139544,17,63,1
60,95922,14,52,1
43,145408,24,10,0
43,20434,31,86,0
31,82982,19,39,0
24,85180,16,23,0
50,128534,10,11,0
43,54474,12,92,0
62,44644,24,95,0
37,58493,19,72,0
20,103824,24,48,0
21,141706,30,92,1
43,23959,0,16,0
28,67289,15,46,0
19,31143,27,47,0
31,59593,20,95,0
61,59115,29,48,0
47,131145,2,80,1
29,42540,33,69,0
43,55481,5,99,0
61,115505,28,25,0
50,97097,2,77,1
30,42578,32,93,0
31,32787,10,91,0
41,92048,4,81,1
51,141555,31,37,0
61,72879,17,63,1
43,30596,19,29,0
38,117282,38,58,1
45,80669,39,98,1
53,39930,27,94,0
57,67950,12,31,0
19,115737,25,86,1
59,38687,15,89,0
26,72833,24,68,1
40,142540,9,99,1
32,55989,28,41,0
30,50183,37,50,0
40,40758,19,44,0
34,21082,25,9,0
19,126941,31,59,1
37,116368,38,90,1
37,65891,37,91,1
63,65810,23,27,0
20,66901,30,82,1
29,103512,39,94,1
57,123912,11,59,1
19,91062,35,95,1
53,116622,9,3,0
31,41563,5,93,0
33,92008,6,7,0
36,22775,30,82,0
51,35828,26,16,0
61,130312,7,49,0
63,145933,2,32,0
23,37974,39,89,0
30,42388,20,44,0
53,100591,0,96,1
39,141918,14,19,0
35,38615,6,3,0
29,57886,14,60,0
47,42838,24,35,0
57,60728,2,29,0
24,136249,29,75,1
49,98000,13,70,1
36,72798,3,83,1
23,125900,35,45,0
37,92776,2,27,0
44,90478,4,69,1
60,39622,24,90,0
54,33536,30,35,0
24,87136,10,19,0
22,25700,7,17,0
28,58839,25,35,0
32,30248,1,77,0
20,65291,27,78,1
22,102629,9,30,0
40,104891,38,48,0
54,145612,36,57,1
26,37177,38,17,0
32,39483,20,15,0
20,63815,27,82,1
46,140718,37,14,0
23,58533,32,14,0
34,20026,10,45,0
43,124997,0,97,1
38,80611,32,38,0
25,107242,2,63,1
38,44660,25,75,0
28,75103,14,11,0
55,72253,13,48,0
25,124913,22,26,0
59,62082,7,67,1
41,36258,35,25,0
52,123613,19,81,1
31,118315,5,61,1
31,109690,32,86,1
27,115220,27,93,1
29,35389,37,26,0
55,111860,29,34,0
61,47685,16,90,0
63,79220,8,9,0
51,47195,27,40,0
58,41797,6,75,0
27,131975,27,7,0
34,91310,16,30,0
34,117169,39,66,1
20,134867,4,30,0
48,86332,4,68,1
18,125583,13,58,1
29,113925,5,55,1
56,82907,6,14,0
21,27188,16,77,0
59,43696,8,89,0
30,22024,30,77,0
51,93202,21,77,1
59,55985,8,37,0
38,26584,15,44,0
39,110998,35,6,0
21,47044,33,26,0
35,146267,12,14,0
22,25285,18,8,0
36,83115,11,24,0
19,27370,35,86,0
29,37903,9,39,0
34,52499,15,49,0
27,117904,27,85,1
51,42995,18,63,0
23,125160,39,26,0
25,55200,5,10,0
28,108377,3,77,1
29,90402,29,58,1
26,33566,38,14,0
19,57822,30,73,0
25,127412,26,71,1
28,71222,20,39,0
53,114088,36,31,0
27,120085,8,50,0
38,110450,34,16,0
37,70668,20,72,1
25,129366,16,51,1
53,130078,23,15,0
46,83853,30,89,1
59,74643,5,38,0
29,143794,34,79,1
31,42333,36,89,0
38,35958,12,71,0
39,72442,24,90,1
38,40954,31,72,0
61,95174,0,82,1
47,119683,34,21,0
56,29675,18,16,0
37,109590,11,67,1
41,128570,39,65,1
40,51661,39,13,0
24,84289,19,64,1
26,37184,32,61,0
18,67963,28,32,0
43,45822,15,12,0
55,82303,13,95,1
55,96465,6,41,0
61,25267,5,66,0
39,72647,20,8,0
61,147714,35,59,1
27,82814,21,25,0
23,56025,39,5,0
34,141246,18,45,0
55,97605,24,2,0
41,20981,2,42,0
27,63436,35,38,0
25,38472,33,3,0
38,39336,10,46,0
23,45587,26,22,0
38,97192,1,33,0
56,112862,5,32,0
41,104046,1,17,0
50,139500,16,82,1
35,126367,39,56,1
45,73013,13,3,0
49,140591,9,70,1
29,104511,32,49,0
59,29665,11,55,0
44,47097,31,77,0
27,111277,23,31,0
63,72474,13,81,1
59,91973,4,21,0
49,45185,4,16,0
59,95911,31,17,0
43,112643,32,96,1
42,50484,3,1,0
28,148311,29,72,1
40,121165,16,65,1
51,65610,2,66,1
57,70807,12,37,0
40,70907,35,24,0
46,77389,17,91,1
48,45835,22,84,0
24,115279,34,62,1
57,116453,32,21,0
50,124531,35,37,0
38,73790,16,35,0
19,96960,38,38,0
35,29643,33,53,0
64,95846,11,15,0
50,38951,4,42,0
54,112104,39,94,1
51,35233,26,4,0
37,33200,39,39,0
52,72275,12,79,1
35,107084,25,23,0
63,96068,13,15,0
41,109001,31,90,1
25,41291,10,12,0
47,62448,37,82,1
61,50580,15,70,0
27,111685,21,82,1
40,41346,15,54,0
28,30619,12,88,0
19,125454,11,38,0
43,21766,17,28,0
53,23549,28,79,0
50,38693,17,19,0
64,82019,1,69,1
30,117458,1,64,1
57,145284,2,4,0
42,127938,28,81,1
21,147673,7,10,0
59,120280,10,12,0
36,68328,11,69,1
35,97701,31,7,0
54,109100,3,44,0
47,120794,8,23,0
36,45301,23,2,0
40,64763,15,94,1
33,40765,16,37,0
18,64787,21,69,1
29,140675,6,20,0
41,27425,9,90,0
51,32857,28,44,0
25,72771,35,70,1
35,112999,23,93,1
22,42444,13,74,0
43,148489,13,51,1
47,61457,24,80,1
30,122280,21,98,1
36,99741,22,31,0
46,20704,31,41,0
20,25452,25,58,0
43,131153,26,5,0
57,58862,11,33,0
29,81471,18,43,0
19,89217,18,19,0
28,106058,33,32,0
61,38300,31,87,0
45,29566,28,3,0
35,27501,20,1,0
30,21845,34,41,0
54,139342,4,92,1
39,59181,11,48,0
29,77263,6,39,0
19,126294,1,5,0
54,127932,24,77,1
24,98766,9,11,0
43,83038,37,22,0
43,137778,5,87,1
41,103290,26,64,1
29,136616,34,12,0
33,54404,9,53,0
40,42564,8,55,0
57,117898,19,53,1
26,77435,36,21,0
49,38227,34,19,0
32,110296,36,69,1
54,147703,39,88,1
30,115259,7,94,1
22,144451,30,72,1
28,67475,15,66,1
27,37215,27,59,0
30,147320,5,49,0
58,91074,31,98,1
63,41699,27,59,0
32,128621,10,23,0
59,32454,22,3,0
24,68217,29,56,1
57,126759,8,58,1
45,148471,27,88,1
49,41711,23,62,0
52,35059,27,18,0
32,68398,23,61,1
53,21286,14,37,0
38,54297,38,54,0
23,128304,32,95,1
18,124959,33,78,1
21,120181,21,65,1
28,128245,28,14,0
61,46485,33,5,0
43,79967,9,95,1
54,117803,29,95,1
40,149745,10,94,1
46,74583,33,62,1
38,144077,20,1,0
62,71630,12,63,1
62,131359,24,67,1
44,47086,20,20,0
56,36484,0,43,0
57,88623,4,85,1
30,124132,21,94,1
40,142113,6,42,0
33,79263,12,94,1
47,38675,22,69,0
21,140155,20,74,1
57,80664,5,88,1
33,44680,19,39,0
48,37077,11,62,0
59,140474,39,48,0
42,58174,8,6,0
61,96968,27,74,1
29,23491,10,42,0
43,66126,31,58,1
54,131658,10,43,0
50,23392,23,10,0
45,82257,14,89,1
26,87804,34,78,1
29,58400,16,39,0
22,56551,24,13,0
45,48088,34,75,0
52,100015,18,39,0
22,45465,30,11,0
51,68155,16,16,0
63,107893,22,33,0
51,25969,0,60,0
30,28981,9,96,0
56,41032,7,59,0
59,74091,25,74,1
62,127154,33,51,1
31,44408,18,15,0
28,44241,13,80,0
59,67940,7,43,0
55,102938,0,27,0
21,71105,24,56,1
50,111302,23,60,1
24,81050,19,96,1
58,23657,29,70,0
25,41230,4,47,0
54,38680,2,8,0
27,102694,31,63,1
60,104731,16,89,1
32,62340,4,7,0
55,55950,10,81,0
32,98515,37,94,1
22,27867,3,2,0
46,100691,38,17,0
36,98542,18,4,0
27,24329,38,26,0
29,108087,22,78,1
21,55865,16,72,0
48,86940,12,69,1
35,146681,26,5,0
33,57869,0,5,0
57,86905,1,91,1
53,140185,17,69,1
42,124969,35,3,0
40,103984,32,38,0
29,145172,35,94,1
51,121069,1,1,0
53,137505,3,8,0
54,109711,15,13,0
20,86252,3,84,1
26,99386,8,70,1
35,138728,20,50,0
60,21711,22,8,0
52,45801,1,30,0
51,107287,2,40,0
58,124565,22,79,1
31,134696,25,74,1
21,110709,6,33,0
46,73270,35,73,1
58,91622,32,52,1
62,75535,35,33,0
32,144488,3,73,1
45,132666,22,78,1
59,96759,24,96,1
33,36220,25,37,0
29,33392,27,70,0
22,105587,27,69,1
51,22246,20,4,0
59,40010,9,60,0
18,146951,26,80,1
56,88358,14,74,1
49,110203,16,31,0
43,37234,38,95,0
34,116190,34,14,0
44,135795,4,77,1
41,69451,15,60,1
